geo_description,label,year,description,estimate,moe,se,cv,file
Orange ,HD01_VD02,2008,Estimate; Owner occupied,2979,805.45,410.94,13.79,African American
Pitt ,HD01_VD02,2008,Estimate; Owner occupied,8244,1386.89,707.6,8.58,African American
Randolph ,HD01_VD02,2008,Estimate; Owner occupied,1771,524.26,267.48,15.1,African American
Robeson ,HD01_VD02,2008,Estimate; Owner occupied,4541,967.49,493.62,10.87,African American
Rockingham ,HD01_VD02,2008,Estimate; Owner occupied,4760,836.43,426.75,8.97,African American
Rowan ,HD01_VD02,2008,Estimate; Owner occupied,3599,1011.57,516.11,14.34,African American
Surry ,HD01_VD02,2008,Estimate; Owner occupied,762,362.21,184.8,24.25,African American
Union ,HD01_VD02,2008,Estimate; Owner occupied,3507,986.55,503.34,14.35,African American
Wake ,HD01_VD02,2008,Estimate; Owner occupied,27611,2643.91,1348.93,4.89,African American
Wayne ,HD01_VD02,2008,Estimate; Owner occupied,6342,1105.7,564.13,8.9,African American
Wilkes ,HD01_VD02,2008,Estimate; Owner occupied,581,325.28,165.96,28.56,African American
Wilson ,HD01_VD02,2008,Estimate; Owner occupied,4313,1286.81,656.54,15.22,African American
United States,HD01_VD03,2008,Estimate; Renter occupied,7273956,45232.51,23077.81,0.32,African American
North Carolina,HD01_VD03,2008,Estimate; Renter occupied,378812,12019.74,6132.52,1.62,African American
Alamance ,HD01_VD03,2008,Estimate; Renter occupied,5925,1309.45,668.09,11.28,African American
Brunswick ,HD01_VD03,2008,Estimate; Renter occupied,1168,837.62,427.36,36.59,African American
Buncombe ,HD01_VD03,2008,Estimate; Renter occupied,3276,1164.09,593.92,18.13,African American
Burke ,HD01_VD03,2008,Estimate; Renter occupied,733,524.26,267.48,36.49,African American
Cabarrus ,HD01_VD03,2008,Estimate; Renter occupied,4773,1370.21,699.09,14.65,African American
Caldwell ,HD01_VD03,2008,Estimate; Renter occupied,1177,944.85,482.07,40.96,African American
Catawba ,HD01_VD03,2008,Estimate; Renter occupied,2655,911.49,465.05,17.52,African American
Cleveland ,HD01_VD03,2008,Estimate; Renter occupied,3916,1222.47,623.71,15.93,African American
Craven ,HD01_VD03,2008,Estimate; Renter occupied,5485,1414.3,721.58,13.16,African American
Cumberland ,HD01_VD03,2008,Estimate; Renter occupied,22418,2864.34,1461.4,6.52,African American
Davidson ,HD01_VD03,2008,Estimate; Renter occupied,2771,901.96,460.18,16.61,African American
Durham ,HD01_VD03,2008,Estimate; Renter occupied,20986,2577.19,1314.89,6.27,African American
Forsyth ,HD01_VD03,2008,Estimate; Renter occupied,19048,2151.83,1097.87,5.76,African American
Gaston ,HD01_VD03,2008,Estimate; Renter occupied,5458,1517.96,774.47,14.19,African American
Guilford ,HD01_VD03,2008,Estimate; Renter occupied,29227,2349.62,1198.79,4.1,African American
Harnett ,HD01_VD03,2008,Estimate; Renter occupied,3495,865.02,441.34,12.63,African American
Henderson ,HD01_VD03,2008,Estimate; Renter occupied,657,508.77,259.58,39.51,African American
Iredell ,HD01_VD03,2008,Estimate; Renter occupied,3670,982.98,501.52,13.67,African American
Johnston ,HD01_VD03,2008,Estimate; Renter occupied,2881,1148.6,586.02,20.34,African American
Lincoln ,HD01_VD03,2008,Estimate; Renter occupied,751,506.38,258.36,34.4,African American
Mecklenburg ,HD01_VD03,2008,Estimate; Renter occupied,57716,3989.11,2035.26,3.53,African American
Moore ,HD01_VD03,2008,Estimate; Renter occupied,1826,784,400,21.91,African American
Nash ,HD01_VD03,2008,Estimate; Renter occupied,6752,1651.4,842.55,12.48,African American
New Hanover ,HD01_VD03,2008,Estimate; Renter occupied,6540,1442.89,736.17,11.26,African American
Onslow ,HD01_VD03,2008,Estimate; Renter occupied,5798,1279.66,652.89,11.26,African American
Orange ,HD01_VD03,2008,Estimate; Renter occupied,4325,1104.51,563.53,13.03,African American
Pitt ,HD01_VD03,2008,Estimate; Renter occupied,12223,1803.91,920.36,7.53,African American
Randolph ,HD01_VD03,2008,Estimate; Renter occupied,1092,601.7,306.99,28.11,African American
Robeson ,HD01_VD03,2008,Estimate; Renter occupied,4642,978.21,499.09,10.75,African American
Rockingham ,HD01_VD03,2008,Estimate; Renter occupied,2063,669.62,341.64,16.56,African American
Rowan ,HD01_VD03,2008,Estimate; Renter occupied,5114,1232,628.57,12.29,African American
Surry ,HD01_VD03,2008,Estimate; Renter occupied,882,573.11,292.4,33.15,African American
Union ,HD01_VD03,2008,Estimate; Renter occupied,3236,1044.94,533.13,16.47,African American
Wake ,HD01_VD03,2008,Estimate; Renter occupied,35588,2877.45,1468.09,4.13,African American
Wayne ,HD01_VD03,2008,Estimate; Renter occupied,8666,1345.19,686.32,7.92,African American
Wilkes ,HD01_VD03,2008,Estimate; Renter occupied,504,374.13,190.88,37.87,African American
Wilson ,HD01_VD03,2008,Estimate; Renter occupied,7247,1373.79,700.91,9.67,African American
United States,HD01_VD01,2009,Estimate; Total:,13521438,49058.38,25029.79,0.19,African American
North Carolina,HD01_VD01,2009,Estimate; Total:,760434,9016,4600,0.6,African American
Alamance ,HD01_VD01,2009,Estimate; Total:,10995,1276.09,651.07,5.92,African American
Brunswick ,HD01_VD01,2009,Estimate; Total:,4552,1042.55,531.91,11.69,African American
Buncombe ,HD01_VD01,2009,Estimate; Total:,6121,1651.4,842.55,13.76,African American
Burke ,HD01_VD01,2009,Estimate; Total:,2022,496.85,253.49,12.54,African American
Cabarrus ,HD01_VD01,2009,Estimate; Total:,9147,1195.06,609.72,6.67,African American
Caldwell ,HD01_VD01,2009,Estimate; Total:,1767,817.36,417.02,23.6,African American
Catawba ,HD01_VD01,2009,Estimate; Total:,4415,944.85,482.07,10.92,African American
Cleveland ,HD01_VD01,2009,Estimate; Total:,8300,878.13,448.03,5.4,African American
Craven ,HD01_VD01,2009,Estimate; Total:,9710,1112.85,567.78,5.85,African American
Cumberland ,HD01_VD01,2009,Estimate; Total:,41007,2001.7,1021.28,2.49,African American
Davidson ,HD01_VD01,2009,Estimate; Total:,6819,975.83,497.87,7.3,African American
Durham ,HD01_VD01,2009,Estimate; Total:,40170,2163.74,1103.95,2.75,African American
Forsyth ,HD01_VD01,2009,Estimate; Total:,33743,2344.85,1196.35,3.55,African American
Gaston ,HD01_VD01,2009,Estimate; Total:,10611,961.53,490.58,4.62,African American
Guilford ,HD01_VD01,2009,Estimate; Total:,58306,3528,1800,3.09,African American
Harnett ,HD01_VD01,2009,Estimate; Total:,7028,1125.96,574.47,8.17,African American
Henderson ,HD01_VD01,2009,Estimate; Total:,1432,499.23,254.71,17.79,African American
Iredell ,HD01_VD01,2009,Estimate; Total:,7207,922.21,470.52,6.53,African American
Johnston ,HD01_VD01,2009,Estimate; Total:,8633,1251.06,638.3,7.39,African American
Lincoln ,HD01_VD01,2009,Estimate; Total:,1362,955.57,487.54,35.8,African American
Mecklenburg ,HD01_VD01,2009,Estimate; Total:,109651,3442.21,1756.23,1.6,African American
Moore ,HD01_VD01,2009,Estimate; Total:,5156,666.04,339.82,6.59,African American
Nash ,HD01_VD01,2009,Estimate; Total:,13302,1142.64,582.98,4.38,African American
New Hanover ,HD01_VD01,2009,Estimate; Total:,12864,1276.09,651.07,5.06,African American
Onslow ,HD01_VD01,2009,Estimate; Total:,12206,1346.38,686.93,5.63,African American
Orange ,HD01_VD01,2009,Estimate; Total:,6911,1000.85,510.64,7.39,African American
Pitt ,HD01_VD01,2009,Estimate; Total:,22025,1716.94,875.99,3.98,African American
Randolph ,HD01_VD01,2009,Estimate; Total:,3641,725.62,370.21,10.17,African American
Robeson ,HD01_VD01,2009,Estimate; Total:,10140,1535.83,783.59,7.73,African American
Rockingham ,HD01_VD01,2009,Estimate; Total:,6914,1090.21,556.23,8.04,African American
Rowan ,HD01_VD01,2009,Estimate; Total:,7780,1223.66,624.32,8.02,African American
Surry ,HD01_VD01,2009,Estimate; Total:,1061,341.96,174.47,16.44,African American
Union ,HD01_VD01,2009,Estimate; Total:,7682,1084.26,553.19,7.2,African American
Wake ,HD01_VD01,2009,Estimate; Total:,66338,3043.06,1552.58,2.34,African American
Wayne ,HD01_VD01,2009,Estimate; Total:,15428,1025.87,523.4,3.39,African American
Wilkes ,HD01_VD01,2009,Estimate; Total:,1472,694.64,354.41,24.08,African American
Wilson ,HD01_VD01,2009,Estimate; Total:,11345,1035.4,528.27,4.66,African American
United States,HD01_VD02,2009,Estimate; Owner occupied,6011585,48748.6,24871.73,0.41,African American
North Carolina,HD01_VD02,2009,Estimate; Owner occupied,369694,9249.53,4719.15,1.28,African American
Alamance ,HD01_VD02,2009,Estimate; Owner occupied,5322,1125.96,574.47,10.79,African American
Brunswick ,HD01_VD02,2009,Estimate; Owner occupied,3024,767.32,391.49,12.95,African American
Buncombe ,HD01_VD02,2009,Estimate; Owner occupied,2980,1060.43,541.04,18.16,African American
Burke ,HD01_VD02,2009,Estimate; Owner occupied,1248,593.36,302.73,24.26,African American
Cabarrus ,HD01_VD02,2009,Estimate; Owner occupied,4422,1118.81,570.82,12.91,African American
Caldwell ,HD01_VD02,2009,Estimate; Owner occupied,544,386.04,196.96,36.21,African American
Catawba ,HD01_VD02,2009,Estimate; Owner occupied,1863,689.87,351.97,18.89,African American
Cleveland ,HD01_VD02,2009,Estimate; Owner occupied,3633,774.47,395.14,10.88,African American
Craven ,HD01_VD02,2009,Estimate; Owner occupied,4823,1137.87,580.55,12.04,African American
Cumberland ,HD01_VD02,2009,Estimate; Owner occupied,19121,2141.11,1092.4,5.71,African American
Davidson ,HD01_VD02,2009,Estimate; Owner occupied,2770,744.68,379.94,13.72,African American
Durham ,HD01_VD02,2009,Estimate; Owner occupied,18682,2091.06,1066.87,5.71,African American
Forsyth ,HD01_VD02,2009,Estimate; Owner occupied,16035,1912.34,975.68,6.08,African American
Gaston ,HD01_VD02,2009,Estimate; Owner occupied,5491,863.83,440.73,8.03,African American
Guilford ,HD01_VD02,2009,Estimate; Owner occupied,24515,2919.15,1489.36,6.08,African American
Harnett ,HD01_VD02,2009,Estimate; Owner occupied,4437,1011.57,516.11,11.63,African American
Henderson ,HD01_VD02,2009,Estimate; Owner occupied,636,366.98,187.23,29.44,African American
Iredell ,HD01_VD02,2009,Estimate; Owner occupied,4056,772.09,393.92,9.71,African American
Johnston ,HD01_VD02,2009,Estimate; Owner occupied,4405,1154.55,589.06,13.37,African American
Lincoln ,HD01_VD02,2009,Estimate; Owner occupied,788,756.6,386.02,48.99,African American
Mecklenburg ,HD01_VD02,2009,Estimate; Owner occupied,49894,3750.81,1913.68,3.84,African American
Moore ,HD01_VD02,2009,Estimate; Owner occupied,2771,807.83,412.16,14.87,African American
Nash ,HD01_VD02,2009,Estimate; Owner occupied,6049,1221.28,623.1,10.3,African American
New Hanover ,HD01_VD02,2009,Estimate; Owner occupied,4608,959.15,489.36,10.62,African American
Onslow ,HD01_VD02,2009,Estimate; Owner occupied,5056,1206.98,615.81,12.18,African American
Orange ,HD01_VD02,2009,Estimate; Owner occupied,2876,636.26,324.62,11.29,African American
Pitt ,HD01_VD02,2009,Estimate; Owner occupied,7402,1298.72,662.61,8.95,African American
Randolph ,HD01_VD02,2009,Estimate; Owner occupied,1844,574.3,293.01,15.89,African American
Robeson ,HD01_VD02,2009,Estimate; Owner occupied,5478,1258.21,641.94,11.72,African American
Rockingham ,HD01_VD02,2009,Estimate; Owner occupied,4390,894.81,456.54,10.4,African American
Rowan ,HD01_VD02,2009,Estimate; Owner occupied,3131,757.79,386.63,12.35,African American
Surry ,HD01_VD02,2009,Estimate; Owner occupied,490,274.04,139.82,28.53,African American
Union ,HD01_VD02,2009,Estimate; Owner occupied,5443,1056.85,539.21,9.91,African American
Wake ,HD01_VD02,2009,Estimate; Owner occupied,31068,2565.28,1308.82,4.21,African American
Wayne ,HD01_VD02,2009,Estimate; Owner occupied,6687,1053.28,537.39,8.04,African American
Wilkes ,HD01_VD02,2009,Estimate; Owner occupied,438,330.04,168.39,38.45,African American
Wilson ,HD01_VD02,2009,Estimate; Owner occupied,4458,778.04,396.96,8.9,African American
United States,HD01_VD03,2009,Estimate; Renter occupied,7509853,49717.28,25365.96,0.34,African American
North Carolina,HD01_VD03,2009,Estimate; Renter occupied,390740,11141.62,5684.5,1.45,African American
Alamance ,HD01_VD03,2009,Estimate; Renter occupied,5673,1522.72,776.9,13.69,African American
Brunswick ,HD01_VD03,2009,Estimate; Renter occupied,1528,791.15,403.65,26.42,African American
Buncombe ,HD01_VD03,2009,Estimate; Renter occupied,3141,1290.38,658.36,20.96,African American
Burke ,HD01_VD03,2009,Estimate; Renter occupied,774,395.57,201.82,26.07,African American
Cabarrus ,HD01_VD03,2009,Estimate; Renter occupied,4725,1413.11,720.97,15.26,African American
Caldwell ,HD01_VD03,2009,Estimate; Renter occupied,1223,831.66,424.32,34.7,African American
Catawba ,HD01_VD03,2009,Estimate; Renter occupied,2552,859.06,438.3,17.17,African American
Cleveland ,HD01_VD03,2009,Estimate; Renter occupied,4667,1149.79,586.63,12.57,African American
Craven ,HD01_VD03,2009,Estimate; Renter occupied,4887,1340.43,683.89,13.99,African American
Cumberland ,HD01_VD03,2009,Estimate; Renter occupied,21886,2711.83,1383.59,6.32,African American
Davidson ,HD01_VD03,2009,Estimate; Renter occupied,4049,1109.28,565.96,13.98,African American
Durham ,HD01_VD03,2009,Estimate; Renter occupied,21488,2568.85,1310.64,6.1,African American
Forsyth ,HD01_VD03,2009,Estimate; Renter occupied,17708,2552.17,1302.13,7.35,African American
Gaston ,HD01_VD03,2009,Estimate; Renter occupied,5120,1136.68,579.94,11.33,African American
Guilford ,HD01_VD03,2009,Estimate; Renter occupied,33791,3214.64,1640.12,4.85,African American
Harnett ,HD01_VD03,2009,Estimate; Renter occupied,2591,830.47,423.71,16.35,African American
Henderson ,HD01_VD03,2009,Estimate; Renter occupied,796,590.98,301.52,37.88,African American
Iredell ,HD01_VD03,2009,Estimate; Renter occupied,3151,938.89,479.03,15.2,African American
Johnston ,HD01_VD03,2009,Estimate; Renter occupied,4228,1201.02,612.77,14.49,African American
Lincoln ,HD01_VD03,2009,Estimate; Renter occupied,574,456.34,232.83,40.56,African American
Mecklenburg ,HD01_VD03,2009,Estimate; Renter occupied,59757,4179.74,2132.52,3.57,African American
Moore ,HD01_VD03,2009,Estimate; Renter occupied,2385,789.96,403.04,16.9,African American
Nash ,HD01_VD03,2009,Estimate; Renter occupied,7253,1534.64,782.98,10.8,African American
New Hanover ,HD01_VD03,2009,Estimate; Renter occupied,8256,1556.09,793.92,9.62,African American
Onslow ,HD01_VD03,2009,Estimate; Renter occupied,7150,1534.64,782.98,10.95,African American
Orange ,HD01_VD03,2009,Estimate; Renter occupied,4035,1208.17,616.41,15.28,African American
Pitt ,HD01_VD03,2009,Estimate; Renter occupied,14623,2027.91,1034.65,7.08,African American
Randolph ,HD01_VD03,2009,Estimate; Renter occupied,1797,828.09,422.49,23.51,African American
Robeson ,HD01_VD03,2009,Estimate; Renter occupied,4662,1197.45,610.94,13.1,African American
Rockingham ,HD01_VD03,2009,Estimate; Renter occupied,2524,887.66,452.89,17.94,African American
Rowan ,HD01_VD03,2009,Estimate; Renter occupied,4649,1210.55,617.63,13.29,African American
Surry ,HD01_VD03,2009,Estimate; Renter occupied,571,396.77,202.43,35.45,African American
Union ,HD01_VD03,2009,Estimate; Renter occupied,2239,1064,542.86,24.25,African American
Wake ,HD01_VD03,2009,Estimate; Renter occupied,35270,3137.19,1600.61,4.54,African American
Wayne ,HD01_VD03,2009,Estimate; Renter occupied,8741,1246.3,635.87,7.27,African American
Wilkes ,HD01_VD03,2009,Estimate; Renter occupied,1034,674.38,344.07,33.28,African American
Wilson ,HD01_VD03,2009,Estimate; Renter occupied,6887,1127.15,575.08,8.35,African American
United States,HD01_VD01,2010,Estimate; Total:,13738492,49859.06,25438.3,0.19,African American
North Carolina,HD01_VD01,2010,Estimate; Total:,770760,9265.02,4727.05,0.61,African American
Alamance ,HD01_VD01,2010,Estimate; Total:,12813,1084.26,553.19,4.32,African American
Brunswick ,HD01_VD01,2010,Estimate; Total:,5057,716.09,365.35,7.22,African American
Buncombe ,HD01_VD01,2010,Estimate; Total:,6264,1124.77,573.86,9.16,African American
Burke ,HD01_VD01,2010,Estimate; Total:,2493,801.87,409.12,16.41,African American
Cabarrus ,HD01_VD01,2010,Estimate; Total:,8649,1270.13,648.03,7.49,African American
Caldwell ,HD01_VD01,2010,Estimate; Total:,1269,521.87,266.26,20.98,African American
Carteret ,HD01_VD01,2010,Estimate; Total:,1800,644.6,328.88,18.27,African American
Catawba ,HD01_VD01,2010,Estimate; Total:,5650,1086.64,554.41,9.81,African American
Cleveland ,HD01_VD01,2010,Estimate; Total:,7448,857.87,437.69,5.88,African American
Craven ,HD01_VD01,2010,Estimate; Total:,8182,934.13,476.6,5.82,African American
Cumberland ,HD01_VD01,2010,Estimate; Total:,42224,2497.36,1274.16,3.02,African American
Davidson ,HD01_VD01,2010,Estimate; Total:,6016,1096.17,559.27,9.3,African American
Durham ,HD01_VD01,2010,Estimate; Total:,40535,2229.28,1137.39,2.81,African American
Forsyth ,HD01_VD01,2010,Estimate; Total:,35292,2186.38,1115.5,3.16,African American
Gaston ,HD01_VD01,2010,Estimate; Total:,11586,1150.98,587.23,5.07,African American
Guilford ,HD01_VD01,2010,Estimate; Total:,61152,3186.04,1625.53,2.66,African American
Harnett ,HD01_VD01,2010,Estimate; Total:,8796,885.28,451.67,5.13,African American
Henderson ,HD01_VD01,2010,Estimate; Total:,1122,442.04,225.53,20.1,African American
Iredell ,HD01_VD01,2010,Estimate; Total:,6647,1155.74,589.66,8.87,African American
Johnston ,HD01_VD01,2010,Estimate; Total:,9178,1074.72,548.33,5.97,African American
Lincoln ,HD01_VD01,2010,Estimate; Total:,1836,674.38,344.07,18.74,African American
Mecklenburg ,HD01_VD01,2010,Estimate; Total:,112778,3536.34,1804.26,1.6,African American
Moore ,HD01_VD01,2010,Estimate; Total:,5789,682.72,348.33,6.02,African American
Nash ,HD01_VD01,2010,Estimate; Total:,14451,1239.15,632.22,4.37,African American
New Hanover ,HD01_VD01,2010,Estimate; Total:,10833,1703.83,869.3,8.02,African American
Onslow ,HD01_VD01,2010,Estimate; Total:,8910,1111.66,567.17,6.37,African American
Orange ,HD01_VD01,2010,Estimate; Total:,6664,1015.15,517.93,7.77,African American
Pitt ,HD01_VD01,2010,Estimate; Total:,19915,1912.34,975.68,4.9,African American
Randolph ,HD01_VD01,2010,Estimate; Total:,2588,564.77,288.15,11.13,African American
Robeson ,HD01_VD01,2010,Estimate; Total:,9590,1195.06,609.72,6.36,African American
Rockingham ,HD01_VD01,2010,Estimate; Total:,6902,992.51,506.38,7.34,African American
Rowan ,HD01_VD01,2010,Estimate; Total:,8874,1174.81,599.39,6.75,African American
Rutherford ,HD01_VD01,2010,Estimate; Total:,3359,757.79,386.63,11.51,African American
Surry ,HD01_VD01,2010,Estimate; Total:,987,332.43,169.61,17.18,African American
Union ,HD01_VD01,2010,Estimate; Total:,8384,1153.36,588.45,7.02,African American
Wake ,HD01_VD01,2010,Estimate; Total:,67284,3110.98,1587.23,2.36,African American
Wayne ,HD01_VD01,2010,Estimate; Total:,14510,1173.62,598.79,4.13,African American
