geo_description,label,year,description,estimate,moe,se,cv
United States,HD01_VD01,2006,Estimate; Total:,291531091,30340.09,15479.64,0.01
Cabarrus ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,220,322.89,164.74,74.88
Caldwell ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,51,107.23,54.71,107.27
Catawba ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,136,190.64,97.27,71.52
Cleveland ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,686,565.96,288.76,42.09
Craven ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,345,388.43,198.18,57.44
Cumberland ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1668,948.43,483.89,29.01
Davidson ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,591,461.11,235.26,39.81
Durham ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,920,601.7,306.99,33.37
Forsyth ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,853,650.55,331.91,38.91
Gaston ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,972,600.51,306.38,31.52
Guilford ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1651,835.23,426.14,25.81
Harnett ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,556,291.91,148.93,26.79
Henderson ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,428,477.79,243.77,56.96
Iredell ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1175,1295.15,660.79,56.24
Johnston ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1015,610.04,311.24,30.66
Lincoln ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,680,616,314.29,46.22
Mecklenburg ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,2474,896,457.14,18.48
Moore ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,409,461.11,235.26,57.52
Nash ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,241,365.79,186.63,77.44
New Hanover ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,929,737.53,376.29,40.5
Onslow ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,167,224,114.29,68.44
Orange ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,75,146.55,74.77,99.69
Pitt ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,209,316.94,161.7,77.37
Randolph ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,352,422.98,215.81,61.31
Robeson ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1024,654.13,333.74,32.59
Rockingham ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,279,238.3,121.58,43.58
Rowan ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,812,657.7,335.56,41.33
Surry ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,176,163.23,83.28,47.32
Union ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,216,312.17,159.27,73.74
Wake ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,1354,837.62,427.36,31.56
Wayne ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,393,345.53,176.29,44.86
Wilkes ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,632,697.02,355.62,56.27
Wilson ,HD01_VD07,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 12 to 14 years,170,244.26,124.62,73.31
United States,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,367771,12554.72,6405.47,1.74
North Carolina,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,11844,2386.55,1217.63,10.28
Alamance ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,86,171.57,87.54,101.79
Brunswick ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,334.81,170.82,Inf
Buncombe ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,288,337.19,172.04,59.74
Burke ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,37,73.87,37.69,101.86
Cabarrus ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,90,204.94,104.56,116.18
Caldwell ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,42,90.55,46.2,110
Catawba ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,65,133.45,68.09,104.75
Cleveland ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,94,131.06,66.87,71.14
Craven ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,126,244.26,124.62,98.9
Cumberland ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,391,449.19,229.18,58.61
Davidson ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,195,254.98,130.09,66.71
Durham ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,545,523.06,266.87,48.97
Forsyth ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,525,433.7,221.28,42.15
Gaston ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,204,362.21,184.8,90.59
Guilford ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,720,542.13,276.6,38.42
Harnett ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,149,162.04,82.67,55.48
Henderson ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,456,537.36,274.16,60.12
Iredell ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,334.81,170.82,Inf
Johnston ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,432,506.38,258.36,59.81
Lincoln ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,55,121.53,62.01,112.75
Mecklenburg ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,1060,694.64,354.41,33.43
Moore ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,334.81,170.82,Inf
Nash ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,143,195.4,99.69,69.71
New Hanover ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,76,168,85.71,112.78
Onslow ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,172,234.72,119.76,69.63
Orange ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,145,218.04,111.24,76.72
Pitt ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,421,395.57,201.82,47.94
Randolph ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,193,218.04,111.24,57.64
Robeson ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,334.81,170.82,Inf
Rockingham ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,196,224,114.29,58.31
Rowan ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,233,259.74,132.52,56.88
Surry ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,0,334.81,170.82,Inf
Union ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,67,131.06,66.87,99.81
Wake ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,814,742.3,378.72,46.53
Wayne ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,213,194.21,99.09,46.52
Wilkes ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,175,302.64,154.41,88.23
Wilson ,HD01_VD08,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 15 years,82,142.98,72.95,88.96
United States,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,665706,17127.66,8738.6,1.31
North Carolina,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,21309,3054.98,1558.66,7.31
Alamance ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1008,534.98,272.95,27.08
Brunswick ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,408,461.11,235.26,57.66
Buncombe ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,760,550.47,280.85,36.95
Burke ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,206,302.64,154.41,74.96
Cabarrus ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,99,156.09,79.64,80.44
Caldwell ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,274,302.64,154.41,56.35
Catawba ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,241,220.43,112.46,46.66
Cleveland ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,444,642.21,327.66,73.8
Craven ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,303,490.89,250.45,82.66
Cumberland ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,467,400.34,204.26,43.74
Davidson ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,343,402.72,205.47,59.9
Durham ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,489,486.13,248.03,50.72
Forsyth ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,634,514.72,262.61,41.42
Gaston ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,536,473.02,241.34,45.03
Guilford ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1391,698.21,356.23,25.61
Harnett ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,219,188.26,96.05,43.86
Henderson ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,0,334.81,170.82,Inf
Iredell ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,303,394.38,201.21,66.41
Johnston ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,498,488.51,249.24,50.05
Lincoln ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,48,97.7,49.85,103.85
Mecklenburg ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,1253,677.96,345.9,27.61
Moore ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,107,170.38,86.93,81.24
Nash ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,104,191.83,97.87,94.11
New Hanover ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,612,751.83,383.59,62.68
Onslow ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,250,302.64,154.41,61.76
Orange ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,306,359.83,183.59,60
Pitt ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,165,245.45,125.23,75.9
Randolph ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,269,251.4,128.27,47.68
Robeson ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,748,649.36,331.31,44.29
Rockingham ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,324,202.55,103.34,31.9
Rowan ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,497,549.28,280.24,56.39
Surry ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,73,154.89,79.03,108.26
Union ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,272,303.83,155.02,56.99
Wake ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,725,716.09,365.35,50.39
Wayne ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,421,226.38,115.5,27.43
Wilkes ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,105,165.62,84.5,80.48
Wilson ,HD01_VD09,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 16 and 17 years,35,73.87,37.69,107.69
United States,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,2496993,42813.79,21843.77,0.87
North Carolina,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,75114,6098.04,3111.24,4.14
Alamance ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1564,844.77,431.01,27.56
Brunswick ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,586,623.15,317.93,54.25
Buncombe ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,678,596.94,304.56,44.92
Burke ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1271,476.6,243.16,19.13
Cabarrus ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,819,557.62,284.5,34.74
Caldwell ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,259,358.64,182.98,70.65
Catawba ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,614,469.45,239.52,39.01
Cleveland ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,511,439.66,224.32,43.9
Craven ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,601,387.23,197.57,32.87
Cumberland ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1988,876.94,447.42,22.51
Davidson ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,468,534.98,272.95,58.32
Durham ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,2259,792.34,404.26,17.9
Forsyth ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,3140,1427.4,728.27,23.19
Gaston ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,1217,978.21,499.09,41.01
Guilford ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,6389,1396.43,712.46,11.15
Harnett ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,718,596.94,304.56,42.42
Henderson ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,633,507.57,258.96,40.91
Iredell ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,799,607.66,310.03,38.8
Johnston ,HD01_VD10,2006,Estimate; Income in the past 12 months below poverty level: - Male: - 18 to 24 years,482,496.85,253.49,52.59
